"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","21-Apr-2020","        192.50","        188.00","        188.20","        183.00","        185.00","        184.75","        185.45","   53043573","          9836877837.55","     312425","   13851290","         26.11"
"SBIN","N2","21-Apr-2020","      10790.00","      10815.00","      10820.00","      10751.31","      10801.00","      10803.16","      10804.56","         61","              659078.32","         36","         61","        100.00"
"SBIN","N5","21-Apr-2020","      11049.53","      11052.00","      11070.00","      11000.05","      11050.00","      11053.60","      11048.02","        449","             4960560.89","         94","        390","         86.86"
"SBIN","N6","21-Apr-2020","      10860.00","      10830.00","      10937.00","      10830.00","      10850.00","      10850.00","      10887.73","         11","              119765.00","          3","         11","        100.00"
"SBIN","EQ","22-Apr-2020","        184.75","        185.50","        189.50","        181.35","        187.85","        188.70","        185.69","   61503792","         11420608394.40","     330480","   10966102","         17.83"
"SBIN","N2","22-Apr-2020","      10803.16","      10820.00","      10859.99","      10820.00","      10859.99","      10850.13","      10843.60","        107","             1160265.18","         23","        104","         97.20"
"SBIN","N5","22-Apr-2020","      11053.60","      11064.00","      11099.98","      11063.95","      11098.00","      11091.30","      11079.97","        592","             6559340.20","         88","        573","         96.79"
"SBIN","N6","22-Apr-2020","      10850.00","      10851.00","      10852.00","      10850.00","      10850.00","      10850.00","      10850.76","         25","              271269.00","          4","         25","        100.00"
"SBIN","EQ","23-Apr-2020","        188.70","        187.75","        189.90","        185.15","        186.20","        186.70","        187.59","   50957437","          9559072951.25","     293810","    9331208","         18.31"
"SBIN","N2","23-Apr-2020","      10850.13","      10800.00","      10850.00","      10795.00","      10844.95","      10845.48","      10829.35","         86","              931323.90","         27","         82","         95.35"
"SBIN","N5","23-Apr-2020","      11091.30","      11098.00","      11115.00","      11081.11","      11092.00","      11098.12","      11099.79","        425","             4717412.75","         56","        419","         98.59"
"SBIN","N6","23-Apr-2020","      10850.00","      10801.00","      10802.10","      10801.00","      10801.00","      10801.00","      10801.29","         38","              410449.00","          5","         38","        100.00"
"SBIN","EQ","24-Apr-2020","        186.70","        184.00","        184.00","        179.00","        180.15","        179.75","        181.25","   65146846","         11807842268.95","     416448","   21469774","         32.96"
"SBIN","N2","24-Apr-2020","      10845.48","      10800.00","      10834.85","      10800.00","      10820.95","      10820.95","      10815.95","         94","             1016699.70","         18","         94","        100.00"
"SBIN","N5","24-Apr-2020","      11098.12","      11080.00","      11080.00","      11050.00","      11075.00","      11066.59","      11074.75","        459","             5083309.51","         82","        452","         98.47"
"SBIN","N6","24-Apr-2020","      10801.00","      10850.00","      10850.00","      10850.00","      10850.00","      10850.00","      10850.00","          1","               10850.00","          1","          1","        100.00"
"SBIN","EQ","27-Apr-2020","        179.75","        183.50","        183.50","        180.50","        181.00","        180.90","        181.89","   43003001","          7821622427.15","     228810","   11778938","         27.39"
"SBIN","N2","27-Apr-2020","      10820.95","      10850.00","      10850.00","      10801.00","      10820.00","      10811.00","      10808.57","         69","              745791.50","         44","         69","        100.00"
"SBIN","N5","27-Apr-2020","      11066.59","      11075.00","      11075.00","      11055.00","      11055.05","      11061.05","      11062.49","        751","             8307930.28","        141","        745","         99.20"
"SBIN","N6","27-Apr-2020","      10850.00","      10811.00","      10811.00","      10746.00","      10746.00","      10755.30","      10764.27","         15","              161464.00","          6","         15","        100.00"
"SBIN","EQ","28-Apr-2020","        180.90","        182.00","        185.35","        181.20","        184.50","        184.30","        183.38","   49590249","          9093809551.60","     224161","   16604968","         33.48"
"SBIN","N2","28-Apr-2020","      10811.00","      10820.00","      10825.00","      10819.00","      10825.00","      10825.00","      10824.52","        133","             1439660.67","         17","        133","        100.00"
"SBIN","N5","28-Apr-2020","      11061.05","      11060.00","      11095.95","      11060.00","      11081.80","      11084.60","      11076.67","       1377","            15252570.36","        137","       1314","         95.42"
"SBIN","N6","28-Apr-2020","      10755.30","      10922.00","      10922.00","      10780.00","      10880.00","      10880.00","      10843.14","          7","               75902.00","          3","          4","         57.14"
"SBIN","EQ","29-Apr-2020","        184.30","        185.00","        191.80","        183.50","        189.55","        190.10","        187.61","   57470639","         10782197699.25","     310886","   19558253","         34.03"
"SBIN","N2","29-Apr-2020","      10825.00","      10850.00","      10873.99","      10849.99","      10855.00","      10862.50","      10870.50","         57","              619618.53","         12","         57","        100.00"
"SBIN","N5","29-Apr-2020","      11084.60","      11098.00","      11135.00","      11098.00","      11130.00","      11130.84","      11120.33","       1034","            11498418.55","        150","       1023","         98.94"
